prisonID,fName,lName,DOB,crime,paroleDate,behaviourRisk,workType,cellNum
1193,Alaine,Segrott,1956-06-21 3:11,forgery,2018-09-10 16:31,3,general labour,299
1194,Gipsy,Reboulet,1926-08-08 10:58,battery,2018-07-07 9:37,3,laundry,299
1195,Aloin,Callender,1930-12-10 21:31,rape,2025-06-02 12:50,3,kitchen,299
1196,Ameline,Figiovanni,1965-05-23 23:46,manslaughter,2026-05-06 9:43,3,kitchen,299
1197,Olivette,Baldoni,1994-04-26 19:10,forgery,2023-02-08 21:48,3,kitchen,300
1198,Alvan,Fasler,1936-09-19 17:47,common assault,2018-07-03 0:54,3,laundry,300
1199,Ula,Carlisi,1921-09-19 22:16,mayhem,2022-10-15 0:33,3,laundry,300
1200,Christopher,Clines,1931-12-18 4:14,kidnapping,2022-10-24 1:05,3,laundry,300
1201,Theobald,Durnin,1963-06-04 19:18,forgery,2024-03-28 22:47,4,kitchen,301
1202,Romona,Cheesley,1931-01-09 14:27,common assault,2019-08-16 10:36,4,kitchen,301
1203,Marlo,Veschambre,1983-12-18 18:57,riot,2026-02-10 12:39,4,general labour,301
1204,Clayborne,Humerstone,1933-02-26 17:00,manslaughter,2025-01-23 20:42,4,laundry,301
1205,Dannel,Lavens,1976-01-28 6:06,murder,2021-12-14 23:09,4,kitchen,302
1206,Marion,Orans,1957-05-09 22:43,battery,2026-12-14 9:42,4,kitchen,302
1207,Loria,Ollis,1999-10-16 23:12,murder,2021-05-16 6:25,4,general labour,302
1208,Bayard,Gartan,1995-12-26 15:06,murder,2027-05-26 7:00,4,general labour,302
1209,Blakelee,Grime,1992-12-16 11:36,arson,2024-07-26 14:06,4,general labour,303
1210,Stuart,Ludye,1924-10-16 15:59,manslaughter,2020-01-23 0:57,4,kitchen,303
1211,Jeffy,Durban,1910-12-02 19:13,rape,2018-11-09 8:22,4,laundry,303
1212,Ansel,Rodenburgh,1970-11-18 23:08,manslaughter,2027-05-05 17:05,4,kitchen,303
1213,Mord,Ritter,1934-02-22 9:33,common assault,2020-08-06 7:18,4,kitchen,304
1214,Gilbertina,Reis,1941-04-28 15:27,arson,2027-02-01 17:09,4,general labour,304
1215,Patti,Larvent,1945-01-11 19:41,arson,2019-10-27 18:49,4,general labour,304
1216,Rosemarie,Dillway,1987-07-01 19:36,riot,2026-09-06 8:26,4,general labour,304
1217,Wittie,Faircloth,1910-09-21 20:59,manslaughter,2026-03-18 2:45,4,laundry,305
1218,Rich,Avrahamov,1928-07-04 14:25,mayhem,2023-05-12 23:19,4,kitchen,305
1219,Herschel,Cosgrave,1916-06-27 13:59,arson,2021-12-04 10:47,4,kitchen,305
1220,Prentice,Vesty,1910-09-17 1:05,arson,2028-10-06 8:28,4,kitchen,305
1221,Deana,Garlicke,1959-04-15 11:52,kidnapping,2025-01-31 10:38,4,general labour,306
1222,Angele,Petchey,1910-11-21 8:03,forgery,2018-04-03 9:51,4,general labour,306
1223,Clem,Halsho,1926-03-25 16:03,treason,2023-09-16 0:26,4,general labour,306
1224,Flossi,Snead,1990-05-18 7:03,extortion,2018-08-26 16:13,4,general labour,306
1225,Angelika,McElhargy,1981-01-21 11:37,riot,2028-09-18 16:40,4,kitchen,307
1226,Liane,Pinney,1991-06-30 12:57,forgery,2021-01-21 3:29,4,kitchen,307
1227,Derwin,Bushell,1917-05-10 23:10,kidnapping,2028-10-08 13:39,4,kitchen,307
1228,Kerry,Hamshere,1950-01-08 4:30,manslaughter,2019-09-07 3:35,4,kitchen,307
1229,Emily,Rosensaft,1960-09-30 6:00,treason,2018-07-17 4:40,4,laundry,308
1230,Darill,Gommery,1925-05-28 9:35,common assault,2020-10-03 12:57,4,kitchen,308
1231,Sigmund,Giacomello,1947-02-08 14:20,rape,2020-10-05 16:34,4,kitchen,308
1232,Karen,Puttan,1915-12-01 1:07,kidnapping,2018-01-22 1:34,4,general labour,308
1233,Filippo,Strathe,1955-02-27 15:14,mayhem,2028-02-07 23:55,4,kitchen,309
1234,Laina,Junkin,1927-01-06 16:13,forgery,2024-01-21 16:13,4,laundry,309
1235,Anatollo,Rivallant,1972-04-01 17:18,extortion,2023-10-20 20:36,4,laundry,309
1236,Dona,Breeder,1974-05-17 13:56,battery,2020-01-31 7:35,4,kitchen,309
1237,Tamma,Hoy,1919-02-03 8:21,battery,2028-09-15 18:39,4,laundry,310
1238,Marcella,Ker,1990-03-24 7:12,extortion,2019-01-11 12:16,4,laundry,310
1239,Mikael,Buckthought,1963-12-24 15:13,kidnapping,2022-02-09 4:14,4,laundry,310
1240,Stinky,Davson,1990-04-26 8:30,manslaughter,2023-08-26 15:55,4,laundry,310
1241,Gerhard,Carreyette,1998-04-12 8:48,common assault,2025-08-30 22:20,4,laundry,311
1242,Gaultiero,Fesby,1965-09-22 13:07,extortion,2026-06-17 17:59,4,laundry,311
1243,Zack,Folbige,1994-04-02 19:37,battery,2025-08-18 19:19,4,general labour,311
1244,Raynell,Ambresin,1941-12-29 16:10,common assault,2023-09-29 2:42,4,kitchen,311
1245,Kinny,Grisewood,1989-03-18 12:36,manslaughter,2025-10-14 23:36,4,general labour,312
1246,Inness,Creffeild,1939-06-29 3:56,arson,2026-01-08 12:33,4,general labour,312
1247,Lonna,Stuttman,1943-08-12 11:34,murder,2023-12-31 7:52,4,kitchen,312
1248,Della,McNysche,1993-11-20 12:36,treason,2022-10-01 19:01,4,kitchen,312
1249,Vassily,Charlon,1911-10-30 13:41,battery,2019-11-18 14:20,4,kitchen,313
1250,Tremaine,Farnham,1987-02-13 19:35,arson,2025-10-15 1:37,4,laundry,313
1251,Appolonia,Laydel,1961-07-23 1:15,kidnapping,2021-04-01 21:19,4,kitchen,313
1252,Beverlee,Hatfield,1965-05-09 19:31,forgery,2028-04-14 10:21,4,general labour,313
1253,Sadie,Spedding,1930-07-13 7:10,rape,2020-10-24 18:08,4,laundry,314
1254,Annamarie,Drayson,1926-05-31 7:45,kidnapping,2027-06-28 15:06,4,laundry,314
1255,Ailis,Caldayrou,1921-10-01 7:06,treason,2019-05-23 0:32,4,kitchen,314
1256,Aldon,Bullivent,1971-03-27 6:09,forgery,2025-01-02 22:59,4,laundry,314
1257,Mady,Bambrough,1913-11-08 12:03,battery,2024-05-09 10:13,4,general labour,315
1258,Biron,Strethill,1955-09-20 10:11,manslaughter,2027-05-13 2:53,4,laundry,315
1259,Gauthier,Rummins,1953-05-08 0:08,rape,2021-03-12 22:32,4,kitchen,315
1260,Zahara,Brandacci,1948-08-19 2:45,forgery,2024-04-29 18:08,4,laundry,315
1261,Leighton,Lingner,1945-11-09 22:23,arson,2025-06-30 2:11,4,kitchen,316
1262,Curran,Mennear,1984-04-06 3:14,battery,2022-07-12 18:16,4,general labour,316
1263,Vivie,Cowling,1999-04-15 20:33,riot,2021-01-04 17:21,4,general labour,316
1264,Thedrick,Pallaske,1945-09-02 17:32,riot,2025-03-09 21:08,4,general labour,316
1265,Dena,Candwell,1933-04-16 8:37,manslaughter,2019-09-27 12:40,4,kitchen,317
1266,Bryanty,Tummons,1978-01-27 19:03,arson,2024-04-04 14:47,4,laundry,317
1267,Cassandra,Kirvell,1999-06-11 6:53,arson,2019-08-20 21:48,4,laundry,317
1268,Ernestus,Rodenburg,1958-04-12 9:04,murder,2019-02-12 18:08,4,laundry,317
1269,Garth,Serjent,1963-10-02 14:31,common assault,2020-08-27 15:59,4,kitchen,318
1270,Richmond,Rosenschein,1999-01-05 2:49,riot,2027-11-22 5:39,4,laundry,318
1271,Kori,Sebire,1952-05-01 5:23,kidnapping,2024-06-28 5:20,4,general labour,318
1272,Gracia,Simonou,1935-12-28 23:31,battery,2025-12-23 22:49,4,kitchen,318
1273,Essy,Pallent,1935-05-23 5:39,rape,2019-06-28 2:14,4,laundry,319
1274,Margette,Poyner,1935-01-19 16:49,riot,2020-07-18 10:31,4,kitchen,319
1275,Othilia,Renals,1925-06-18 16:32,rape,2024-02-25 7:36,4,laundry,319
1276,Val,Clever,1952-03-11 13:02,treason,2026-05-14 17:19,4,kitchen,319
1277,Jed,Pinnocke,1918-01-31 4:55,kidnapping,2020-01-22 11:43,4,laundry,320
1278,Siana,Darley,1992-08-10 9:29,battery,2028-09-21 10:56,4,kitchen,320
1279,Adelbert,Clousley,1991-08-07 11:30,riot,2025-04-29 14:19,4,general labour,320
1280,Bernadina,Curston,1967-07-16 14:54,treason,2018-11-06 9:47,4,kitchen,320
1281,Merilyn,Scrowson,1942-01-22 4:55,riot,2028-08-26 6:01,4,general labour,321
1282,Kristoffer,Loades,1960-05-10 10:59,forgery,2022-12-23 23:13,4,kitchen,321
1283,Karilynn,Mellem,1911-09-19 8:11,manslaughter,2019-08-24 14:54,4,laundry,321
1284,Ahmad,Phoenix,1925-04-24 22:53,kidnapping,2023-09-24 3:21,4,general labour,321
1285,Ranee,Croce,1917-06-06 23:10,mayhem,2023-06-23 18:28,4,general labour,322
1286,Feliks,Phette,1944-02-08 22:52,kidnapping,2028-04-30 5:57,4,kitchen,322
1287,Bernarr,Hull,1951-05-03 14:48,battery,2028-04-15 12:00,4,kitchen,322
1288,Arv,Royds,1971-09-06 20:08,riot,2023-04-21 19:25,4,general labour,322
1289,Myrwyn,Alenshev,1933-01-11 8:31,rape,2023-01-15 16:41,4,general labour,323
1290,Merell,Baggarley,1965-07-21 14:21,manslaughter,2020-07-12 9:16,4,laundry,323
1291,Mommy,Durkin,1931-02-22 22:22,common assault,2023-08-18 5:39,4,laundry,323
1292,Kristin,Gingold,1913-01-06 2:02,murder,2022-03-17 7:21,4,laundry,323
1293,Neale,Feldbrin,1951-02-20 9:51,treason,2023-05-27 10:03,4,kitchen,324
1294,Orv,Wilprecht,1979-08-05 21:44,common assault,2027-09-12 22:32,4,laundry,324
1295,Clarinda,Ciciotti,1953-01-05 21:07,rape,2026-09-29 5:03,4,laundry,324
1296,Kimberly,Guisot,1910-09-27 4:14,forgery,2024-06-29 7:33,4,kitchen,324
1297,Howard,Petch,1996-12-19 16:58,mayhem,2023-02-19 6:20,4,laundry,325
1298,Vin,Hughes,1948-02-18 16:55,forgery,2025-08-29 2:50,4,kitchen,325
1299,Angelle,Nelane,1912-12-11 10:39,arson,2027-07-07 9:45,4,kitchen,325
1300,Levon,Uman,1912-05-03 6:01,arson,2024-07-29 1:18,4,general labour,325
1301,Clark,Currie,1959-06-05 8:28,murder,2019-04-06 5:05,4,laundry,326
1302,Archibaldo,Lingard,1959-01-25 4:08,manslaughter,2022-07-27 7:16,4,kitchen,326
1303,Bellina,Guiducci,1911-03-31 12:58,common assault,2019-02-09 17:56,4,laundry,326
1304,Aguistin,Hubble,1935-12-20 23:52,forgery,2027-01-10 1:38,4,general labour,326
1305,Bessie,Pyzer,1931-01-27 21:20,forgery,2021-03-05 8:08,4,general labour,327
1306,Anselm,Cromly,1998-06-10 6:52,manslaughter,2020-11-24 5:37,4,laundry,327
1307,Ilyssa,MacKimmie,1999-12-19 8:19,kidnapping,2018-06-02 20:55,4,laundry,327
1308,Dion,Darrach,1941-07-27 20:42,treason,2028-06-09 16:46,4,general labour,327
1309,Grissel,Thunnerclef,1911-03-28 15:42,kidnapping,2025-09-26 20:30,4,general labour,328
1310,Prudy,Dedmam,1922-04-20 20:15,manslaughter,2022-05-29 17:14,4,laundry,328
1311,Abeu,Awty,1955-07-17 18:58,treason,2025-02-20 8:09,4,general labour,328
1312,Zsazsa,Trustey,1938-07-26 12:59,battery,2025-01-26 2:07,4,laundry,328
1313,Leontyne,Bastian,1993-09-14 1:46,forgery,2027-11-25 14:31,4,kitchen,329
1314,Deina,Montez,1993-04-04 7:23,kidnapping,2019-05-18 15:57,4,laundry,329
1315,Jecho,Fairholme,1986-08-10 10:39,forgery,2028-09-14 10:36,4,laundry,329
1316,Kean,Staning,1918-05-26 20:13,manslaughter,2020-03-30 14:47,4,kitchen,329
1317,Eal,Andras,1997-07-09 15:54,rape,2019-10-24 2:17,4,laundry,330
1318,Reinhold,Tinto,1915-12-21 3:20,extortion,2020-07-24 2:46,4,laundry,330
1319,Nyssa,Beaston,1987-03-28 15:10,rape,2023-02-28 17:26,4,general labour,330
1320,Darren,Upjohn,1919-04-21 16:44,murder,2023-04-26 23:18,4,kitchen,330
1321,Galina,Hatherell,1944-01-21 4:30,kidnapping,2021-08-21 15:17,4,laundry,331
1322,Paola,Maddams,1953-02-18 5:43,manslaughter,2025-10-09 13:41,4,kitchen,331
1323,Hildegaard,Antognazzi,1943-04-07 15:35,common assault,2020-02-04 4:26,4,general labour,331
1324,Rori,Surfleet,1951-06-20 14:27,forgery,2026-11-19 22:27,4,laundry,331
1325,Gunter,Swaddle,1981-01-01 10:52,riot,2018-01-31 14:29,4,general labour,332
1326,Shirline,Harsum,1966-10-30 14:59,extortion,2028-04-05 4:17,4,kitchen,332
1327,Batsheva,Kunz,1954-07-08 7:59,extortion,2025-07-27 21:39,4,laundry,332
1328,Eleanore,Cutchey,1975-07-08 17:28,manslaughter,2019-02-06 4:48,4,laundry,332
1329,Mortimer,Oles,1932-03-19 5:59,kidnapping,2028-02-19 22:38,4,laundry,333
1330,Alic,Wintour,1929-06-29 9:27,kidnapping,2022-06-18 5:52,4,general labour,333
1331,Truda,Brandrick,1922-12-23 7:55,treason,2020-08-15 15:12,4,laundry,333
1332,Lucia,Laverick,1978-05-28 3:13,common assault,2024-01-31 13:52,4,kitchen,333
1333,Darcey,Roblin,1923-07-15 17:16,treason,2027-06-22 19:46,4,general labour,334
1334,Jamaal,Duxbury,1994-06-15 1:30,murder,2028-09-19 17:35,4,general labour,334
1335,Manfred,Brodbin,1946-03-12 19:09,kidnapping,2023-01-09 1:47,4,laundry,334
1336,Clarabelle,Garvagh,1912-03-31 11:07,treason,2022-05-12 22:25,4,kitchen,334
1337,Kaiser,Crudginton,1984-07-12 0:42,mayhem,2021-05-21 21:59,4,kitchen,335
1338,Murial,Henzley,1958-04-04 6:12,riot,2026-10-04 20:23,4,laundry,335
1339,Corrine,Faber,1921-07-24 1:52,kidnapping,2028-05-20 8:01,4,kitchen,335
1340,Shannen,Rigardeau,1997-11-28 6:48,murder,2027-03-06 13:31,4,general labour,335
1341,Phillipp,Powis,1942-10-14 1:06,mayhem,2018-12-17 14:05,4,kitchen,336
1342,Charo,d' Eye,1929-07-19 10:39,rape,2028-03-22 13:11,4,kitchen,336
1343,Therese,Beche,1947-02-11 15:33,mayhem,2019-04-22 2:13,4,laundry,336
1344,Anabel,Bosdet,1965-03-01 14:33,treason,2019-01-13 0:07,4,general labour,336
1345,Tymon,Presslie,1990-09-24 0:12,murder,2023-12-21 11:55,4,kitchen,337
1346,Kipper,Rablan,1912-07-08 12:15,mayhem,2023-05-18 23:44,4,general labour,337
1347,Leone,Glitherow,1910-11-05 10:29,manslaughter,2028-09-19 20:46,4,general labour,337
1348,Tani,Gregoretti,1965-03-12 19:18,murder,2024-04-30 9:45,4,kitchen,337
1349,Kerr,Synder,1959-01-20 8:40,arson,2024-09-29 20:04,4,kitchen,338
1350,Marge,Douce,1984-02-26 9:01,murder,2027-02-17 20:17,4,kitchen,338
1351,Tanney,Risdale,1920-10-22 8:42,riot,2023-01-22 18:07,4,general labour,338
1352,Erika,Mattes,1939-01-13 19:44,mayhem,2028-09-11 19:20,4,kitchen,338
1353,Cirillo,Cawson,1987-07-20 19:19,manslaughter,2018-10-01 6:04,4,laundry,339
1354,Marcelle,Worley,1955-02-11 20:09,rape,2019-05-15 5:22,4,laundry,339
1355,Ario,Daynter,1921-09-17 0:43,forgery,2025-01-23 3:13,4,general labour,339
1356,Alwyn,Prando,1978-08-30 6:44,treason,2027-09-17 16:12,4,kitchen,339
1357,Iormina,Klain,1965-12-12 14:03,rape,2024-02-23 1:42,4,kitchen,340
1358,Ezechiel,Ewen,1965-06-13 11:17,battery,2021-09-03 12:59,4,laundry,340
1359,Vivi,Hovenden,1955-12-22 0:49,forgery,2020-10-25 12:36,4,general labour,340
1360,Arvy,Kuhle,1930-12-15 9:34,manslaughter,2021-10-18 11:43,4,kitchen,340
1361,Culver,Colquit,1934-06-07 2:02,murder,2028-04-25 3:22,4,general labour,341
1362,Sissy,Measor,1921-01-21 14:40,mayhem,2024-07-04 15:10,4,general labour,341
1363,Norrie,Rubee,1953-12-22 21:14,manslaughter,2019-11-22 16:49,4,kitchen,341
1364,Phip,Grass,1947-08-24 4:03,forgery,2023-11-11 5:39,4,laundry,341
1365,Lyssa,Coverdale,1980-10-20 18:36,treason,2025-05-08 11:35,4,kitchen,342
1366,Viv,McKennan,1987-09-21 20:42,mayhem,2026-02-07 17:31,4,laundry,342
1367,Friedrick,Getsham,1934-11-18 19:28,battery,2026-01-03 2:06,4,general labour,342
1368,Matias,Giovani,1932-02-12 7:02,mayhem,2024-01-15 3:43,4,general labour,342
1369,Augustine,Smallsman,1943-03-11 5:45,kidnapping,2021-06-18 6:23,4,laundry,343
1370,Duff,Ellingham,1912-03-27 21:46,treason,2018-02-01 20:48,4,kitchen,343
1371,Berkeley,Simeons,1972-06-26 18:41,kidnapping,2026-01-20 7:12,4,general labour,343
1372,Lewes,Burberye,1985-11-27 8:58,common assault,2025-03-03 8:54,4,laundry,343
1373,Donn,Trulock,1975-03-21 23:41,common assault,2026-03-06 10:46,4,kitchen,344
1374,Gerhard,Barnaclough,1953-03-27 21:11,arson,2027-06-28 6:20,4,kitchen,344
1375,Shermie,Antonsen,1957-09-28 13:56,kidnapping,2027-12-17 23:36,4,kitchen,344
1376,Bidget,Daudray,1946-07-13 2:00,common assault,2021-12-21 13:15,4,laundry,344
1377,Allissa,Ianetti,1949-06-23 13:28,battery,2020-12-31 13:05,4,laundry,345
1378,Olga,Loveridge,1933-10-28 4:47,common assault,2023-12-08 2:16,4,general labour,345
1379,Christine,Elizabeth,1988-07-15 8:20,riot,2026-08-28 17:52,4,general labour,345
1380,Orsola,Smetoun,1978-08-01 11:15,manslaughter,2026-05-12 8:49,4,kitchen,345
1381,Myrtia,Veltmann,1916-11-12 0:06,arson,2022-11-23 22:09,4,laundry,346
1382,Erasmus,Scrinage,1920-05-11 5:36,kidnapping,2025-06-30 15:20,4,general labour,346
1383,Humfrid,Bosson,1958-08-29 9:53,mayhem,2027-09-07 3:11,4,laundry,346
1384,Bord,MacNab,1965-06-03 23:12,kidnapping,2021-05-29 1:01,4,kitchen,346
1385,Talia,Toffaloni,1991-01-27 13:10,arson,2027-05-24 19:05,4,laundry,347
1386,Bennie,Stretton,1937-04-06 10:32,common assault,2024-11-03 9:00,4,general labour,347
1387,Louisa,Perceval,1940-07-26 19:27,battery,2027-11-27 8:15,4,general labour,347
1388,Neils,Finkle,1996-09-23 8:06,kidnapping,2023-11-06 1:07,4,general labour,347
1389,Giffie,Cranston,1939-09-07 11:56,riot,2025-12-15 18:02,4,laundry,348
1390,Meredith,Jarvis,1913-10-24 5:52,manslaughter,2027-03-10 16:18,4,general labour,348
1391,Rip,Van der Krui,1967-01-05 19:16,battery,2024-12-04 10:36,4,laundry,348
1392,Kit,Rubertelli,1953-02-03 14:59,manslaughter,2023-03-22 18:49,4,kitchen,348
1393,Fee,Sharman,1977-10-10 0:24,extortion,2026-11-30 11:02,4,laundry,349
1394,Lina,Fursse,1924-03-03 15:27,manslaughter,2027-11-15 14:30,4,laundry,349
1395,Faith,Pinkie,1916-03-22 1:44,rape,2023-07-27 17:54,4,general labour,349
1396,Tobias,Chatto,1950-04-01 4:08,mayhem,2023-06-26 19:54,4,kitchen,349
1397,Dulce,De Lasci,1976-05-06 2:58,kidnapping,2027-04-12 22:48,4,laundry,350
1398,Isac,McSperron,1936-06-25 13:26,rape,2021-12-29 15:13,4,laundry,350
1399,Irvine,Cushelly,1923-07-10 21:51,rape,2019-12-20 19:28,4,general labour,350
1400,Shalom,Cayton,1941-03-21 19:35,murder,2027-08-26 20:23,4,general labour,350
1401,Sharona,Luckey,1919-12-15 15:15,treason,2020-12-17 10:40,4,laundry,351
1402,Audre,Blenkinsopp,1981-08-05 0:54,kidnapping,2023-06-25 11:31,4,kitchen,351
1403,Sky,Simunek,1969-05-11 13:12,forgery,2020-05-29 2:24,4,kitchen,351
1404,Chryste,Ruckman,1948-06-11 19:50,forgery,2020-04-09 4:47,4,general labour,351
1405,Leroy,Sparrowe,1943-03-04 1:32,forgery,2027-02-01 21:15,4,kitchen,352
1406,Hale,Monckton,1928-04-06 17:07,manslaughter,2019-03-10 3:37,4,laundry,352
1407,Waite,Kirkbride,1974-12-02 13:57,rape,2027-01-20 20:34,4,kitchen,352
1408,Caro,Lamprey,1978-05-10 4:41,rape,2020-01-11 13:46,4,general labour,352
1409,Chad,Craine,1937-10-22 23:44,arson,2022-11-07 12:00,4,kitchen,353
1410,Amalia,Clemot,1984-04-19 10:56,arson,2021-05-17 17:40,4,general labour,353
1411,Tiffani,Rosgen,1970-10-14 11:18,treason,2022-09-03 1:58,4,laundry,353
1412,Goldie,Karpets,1944-09-03 0:08,treason,2021-08-14 16:51,4,general labour,353
1413,Jackelyn,Gingel,1971-08-28 16:41,treason,2028-04-04 3:49,4,laundry,354
1414,Basilius,Deverock,1924-05-13 13:15,battery,2025-09-10 4:15,4,kitchen,354
1415,Ashlen,Meddick,1945-11-21 4:13,common assault,2026-03-07 20:04,4,general labour,354
1416,Brent,Masser,1926-12-07 3:55,murder,2024-07-11 15:02,4,laundry,354
1417,Abby,Forst,1961-10-26 18:36,mayhem,2018-03-02 18:41,4,laundry,355
1418,Mateo,Clempton,1920-07-17 17:11,rape,2027-09-04 2:19,4,laundry,355
1419,Cob,Lere,1963-10-09 19:12,common assault,2025-03-03 15:31,4,general labour,355
1420,Queenie,Kelner,1976-05-15 20:12,riot,2022-12-23 5:08,4,general labour,355
1421,Jessie,Rumin,1915-12-17 2:09,forgery,2028-06-12 10:58,4,laundry,356
1422,Davin,Treffrey,1948-07-26 6:20,common assault,2024-08-20 1:00,4,kitchen,356
1423,Kara-lynn,Mcall,1944-03-03 19:19,treason,2022-11-13 23:54,4,laundry,356
1424,Virginie,Dungey,1980-01-03 9:55,murder,2022-04-28 19:07,4,general labour,356
1425,Ford,Addeycott,1960-04-06 13:25,extortion,2024-01-02 7:05,4,general labour,357
1426,Shepperd,Coetzee,1991-04-10 3:51,rape,2025-05-25 20:43,4,general labour,357
1427,Wenona,Galgey,1923-10-14 6:25,manslaughter,2020-11-11 2:20,4,laundry,357
1428,Rosanna,Attlee,1969-10-21 6:22,manslaughter,2021-12-18 2:58,4,laundry,357
1429,Mariska,Hanshaw,1950-02-26 6:26,common assault,2023-03-01 23:11,4,general labour,358
1430,Leone,Russell,1969-11-25 6:54,riot,2028-02-04 15:59,4,kitchen,358
1431,Leeland,Piscopo,1918-12-28 14:57,kidnapping,2023-02-06 12:08,4,general labour,358
1432,Kelsey,Erbe,1932-10-04 1:14,manslaughter,2020-09-25 23:56,4,laundry,358
1433,Jaimie,Raeburn,1935-02-20 7:17,mayhem,2024-05-12 0:08,4,kitchen,359
1434,Liv,Denisovo,1938-09-22 6:58,mayhem,2028-03-17 12:48,4,laundry,359
1435,Joscelin,Haslin,1925-09-24 18:42,treason,2022-02-28 2:19,4,kitchen,359
1436,Dmitri,Shelliday,1917-05-22 3:06,mayhem,2024-01-15 20:19,4,general labour,359
1437,Clywd,Stewart,1974-11-28 4:55,battery,2023-12-24 14:43,4,kitchen,360
1438,Gerry,Buckleigh,1947-11-22 2:02,arson,2020-11-30 20:25,4,general labour,360
1439,Trumann,Orthmann,1935-04-16 1:33,extortion,2024-06-24 13:49,4,kitchen,360
1440,Cosmo,Schirach,1947-03-07 9:44,riot,2026-02-22 13:26,4,laundry,360
1441,Rubia,Morphet,1970-06-10 16:17,rape,2023-06-01 5:13,4,kitchen,361
1442,Gamaliel,Zaple,1976-03-27 14:11,mayhem,2028-10-14 23:20,4,laundry,361
1443,Sissy,Bourdice,1988-09-01 4:15,battery,2024-05-23 6:03,4,kitchen,361
1444,Prue,McKevany,1954-09-12 15:35,manslaughter,2026-03-12 3:35,4,laundry,361
1445,Erna,Belcham,1993-02-21 18:26,common assault,2018-03-28 20:01,4,kitchen,362
1446,Hastings,Statham,1920-02-11 18:05,extortion,2021-07-27 1:42,4,general labour,362
1447,Fulton,Baldetti,1981-01-05 5:37,common assault,2021-06-25 5:22,4,general labour,362
1448,Rustin,Engel,1990-09-01 16:55,treason,2025-05-20 15:22,4,general labour,362
1449,Darcy,Ferminger,1991-03-20 2:07,extortion,2020-07-11 4:57,4,kitchen,363
1450,Corrinne,Olensby,1985-04-24 5:15,rape,2023-07-21 14:46,4,general labour,363
1451,Arnaldo,Kiddell,1933-11-25 3:05,mayhem,2025-06-28 4:30,4,general labour,363
1452,Mayne,Delgado,1966-06-02 13:49,arson,2026-01-01 10:01,4,kitchen,363
1453,Kizzee,Merrett,1911-08-17 14:11,extortion,2019-01-30 20:25,4,laundry,364
1454,Rutherford,Umpleby,1952-12-16 11:21,arson,2023-12-02 5:41,4,laundry,364
1455,Vinny,Cardno,1922-04-24 17:55,battery,2021-11-05 20:01,4,kitchen,364
1456,Jenna,Stelfox,1988-06-30 15:04,battery,2023-10-05 2:57,4,laundry,364
1457,Dasie,Peter,1983-07-09 2:55,murder,2025-06-17 13:14,4,laundry,365
1458,Elia,Tawn,1963-03-02 5:32,rape,2026-10-06 13:58,4,kitchen,365
1459,Hugues,Hindes,1943-07-26 17:44,murder,2028-02-08 12:20,4,general labour,365
1460,Johny,Rizzetti,1921-10-12 7:35,mayhem,2024-10-01 18:54,4,kitchen,365
1461,Boote,Braim,1969-11-17 1:03,mayhem,2022-01-22 12:10,4,general labour,366
1462,Quincy,O'Hickey,1930-01-08 18:32,mayhem,2019-08-26 5:46,4,kitchen,366
1463,Dieter,Ditchburn,1933-10-18 5:19,forgery,2020-04-27 9:58,4,laundry,366
1464,Lavina,Bernardoni,1974-10-11 16:51,extortion,2019-02-19 22:45,4,kitchen,366
1465,Averell,Brinkler,1934-07-16 4:55,arson,2023-05-20 17:32,4,kitchen,367
1466,Geri,Pardie,1986-12-05 4:28,rape,2020-01-13 20:05,4,laundry,367
1467,Belle,Benard,1927-03-24 1:51,rape,2027-06-21 13:03,4,laundry,367
1468,Hayyim,Hourston,1945-02-17 6:33,kidnapping,2021-06-07 23:59,4,kitchen,367
1469,Tomasina,Addie,1976-09-09 18:21,murder,2026-02-21 21:11,4,laundry,368
1470,Fulton,Oran,1942-03-02 22:25,battery,2025-02-13 10:08,4,kitchen,368
1471,Ignatius,Freckingham,1965-08-10 2:11,manslaughter,2023-04-17 19:05,4,general labour,368
1472,Ursa,McGrotty,1921-03-22 5:02,extortion,2025-12-12 16:54,4,general labour,368
1473,Katleen,Haensel,1968-02-15 17:31,murder,2019-08-10 14:45,4,kitchen,369
1474,Ashby,Pavelka,1945-08-02 15:47,arson,2022-04-23 3:38,4,kitchen,369
1475,Hailee,Rontree,1956-12-25 17:38,manslaughter,2023-06-28 9:01,4,laundry,369
1476,Robinia,Dormer,1935-03-07 10:43,mayhem,2023-12-01 21:06,4,kitchen,369
1477,Ashien,Goodger,1923-09-10 4:52,forgery,2025-10-03 19:50,4,laundry,370
1478,Hendrika,Chartres,1930-10-24 15:37,rape,2027-02-02 5:38,4,laundry,370
1479,Gilbertine,Walls,1952-11-15 23:02,battery,2025-09-05 22:50,4,general labour,370
1480,Forster,Jeremiah,1918-12-23 9:09,riot,2019-07-29 13:07,4,kitchen,370
1481,Lennard,Christoffels,1931-03-21 5:10,extortion,2024-05-21 18:25,4,laundry,371
1482,Conni,Badini,1926-11-02 23:40,rape,2028-03-23 20:29,4,laundry,371
1483,Christian,Penketh,1985-01-22 12:02,rape,2019-08-02 19:21,4,general labour,371
1484,Aleen,Scottrell,1953-05-31 18:37,treason,2024-06-10 22:44,4,laundry,371
